longitude,latitude,east_velocity,north_velocity,up_velocity,east_velocity_std,north_velocity_std,up_velocity_std
-119.08369854169999,37.9141066693,-9.03,10.55,1.78,0.4,0.36000000000000004,1.53
-119.0836985414,37.9141066584,-9.03,10.55,1.78,0.4,0.36000000000000004,1.53
-119.0836986189,37.914106703899996,-9.03,10.55,1.78,0.4,0.36000000000000004,1.53
-118.94347890930001,37.7343186714,-9.99,13.89,7.609999999999999,0.37,0.74,3.0399999999999996
-118.94347891020001,37.7343186567,-9.99,13.89,7.609999999999999,0.37,0.74,3.0399999999999996
-118.86870893259999,37.6545632008,-3.6200000000000006,6.56,10.32,0.54,0.42000000000000004,1.73
-118.86870886770001,37.6545631859,-3.6200000000000006,6.56,10.32,0.54,0.42000000000000004,1.73
-118.96040791799999,37.8917394276,-7.71,10.91,2.6100000000000003,0.18999999999999997,0.66,1.3
-118.9604079293,37.8917394835,-7.71,10.91,2.6100000000000003,0.18999999999999997,0.66,1.3
-118.85191993500001,37.8781902878,-5.62,11.86,3.2700000000000005,0.53,0.39,1.4300000000000002
-118.85191993330002,37.878190269899996,-5.62,11.86,3.2700000000000005,0.53,0.39,1.4300000000000002
-118.8166706143,37.5913675324,-5.77,6.01,3.72,0.36000000000000004,0.89,1.1099999999999999
-118.81667052150001,37.5913675779,-5.77,6.01,3.72,0.36000000000000004,0.89,1.1099999999999999
-118.6981623012,37.5615536643,-5.1000000000000005,7.140000000000001,1.9300000000000002,0.24,0.43,1.15
-118.69816227220002,37.5615536599,-5.1000000000000005,7.140000000000001,1.9300000000000002,0.24,0.43,1.15
-118.698162247,37.5615536621,-5.1000000000000005,7.140000000000001,1.9300000000000002,0.24,0.43,1.15
-118.6844031396,37.495392941999995,-5.91,6.840000000000001,1.6600000000000001,0.21000000000000002,0.49,0.74
-118.68440310060001,37.49539296,-5.91,6.840000000000001,1.6600000000000001,0.21000000000000002,0.49,0.74
-118.59345560790001,37.5412724338,-5.77,7.109999999999999,1.31,0.2,0.27,1.34
-118.59345558540002,37.541272416999995,-5.77,7.109999999999999,1.31,0.2,0.27,1.34
-118.81998783770001,37.6770354588,-2.32,8.200000000000001,7.45,0.6900000000000001,0.21000000000000002,1.3599999999999999
-118.81998774159999,37.6770354677,-2.32,8.21,7.45,0.6900000000000001,0.21000000000000002,1.3599999999999999
-118.7677061823,37.754362599699995,-3.4,10.39,3.5100000000000002,0.6799999999999999,0.31,2.12
-118.76770616339999,37.7543625605,-3.4,10.39,3.5100000000000002,0.6799999999999999,0.31,2.12
-118.76770617560001,37.7543625714,-3.4,10.39,3.5100000000000002,0.6799999999999999,0.31,2.12
-119.01921284560001,37.8000167369,-9.93,10.85,2.3600000000000003,0.4,0.45,1.3
-119.01921290119998,37.8000168117,-9.93,10.85,2.3600000000000003,0.4,0.45,1.3
-118.73622986290002,37.9034573757,-4.64,9.5,2.6899999999999995,0.29,0.33999999999999997,0.98
-118.7362298807,37.903457353,-4.64,9.5,2.6899999999999995,0.29,0.33999999999999997,0.98
-118.73622984740001,37.903457354000004,-4.64,9.5,2.6899999999999995,0.29,0.33999999999999997,0.98
-118.5549007832,37.8912773685,-4.010000000000001,7.22,0.98,0.22,0.16,0.65
-118.55490078700001,37.8912773694,-4.010000000000001,7.22,0.98,0.22,0.16,0.65
-118.38698305400001,37.563110207,-5.09,6.01,0.26,0.16,0.13,0.96
-118.38698306220002,37.5631101884,-5.09,6.01,0.26,0.16,0.13,0.96
-118.23845199229999,37.5891585825,-5.3,4.33,-1.34,0.37999999999999995,0.5599999999999999,0.74
-118.23845199349998,37.5891585954,-5.3,4.33,-1.34,0.37999999999999995,0.5599999999999999,0.74
-118.23845195070001,37.5891586017,-5.3,4.33,-1.34,0.37999999999999995,0.5599999999999999,0.74
-118.23845192169998,37.5891586256,-5.3,4.33,-1.34,0.37999999999999995,0.5599999999999999,0.74
-118.23845191990003,37.5891586189,-5.3,4.33,-1.34,0.37999999999999995,0.5599999999999999,0.74
-118.47166038750001,37.7375004992,-4.289999999999999,6.540000000000001,1.3800000000000001,0.18999999999999997,0.12,0.54
-118.47166039160001,37.7375004895,-4.289999999999999,6.540000000000001,1.3800000000000001,0.18999999999999997,0.12,0.54
-118.47166042490002,37.7375004897,-4.289999999999999,6.540000000000001,1.3800000000000001,0.2,0.12,0.54
-119.15018989509997,38.0579356657,-9.14,9.16,0.02,0.27999999999999997,0.16999999999999998,1.3
-119.15018987919998,38.057935669,-9.14,9.16,0.02,0.27999999999999997,0.16999999999999998,1.3
-122.20632234029998,41.2944865981,-4.57,6.17,-1.07,0.11,0.13,0.65
-122.20632233750001,41.2944865896,-4.57,6.17,-1.07,0.11,0.13,0.65
-122.29384868,41.3812400075,-3.91,6.12,-0.77,0.13,0.13,0.75
-122.29384866349997,41.381240008,-3.91,6.12,-0.77,0.13,0.13,0.75
-122.190912336,41.4791776563,-3.92,5.720000000000001,-0.8,0.13,0.13999999999999999,0.79
-122.1909123222,41.4791776577,-3.92,5.720000000000001,-0.8,0.13,0.13999999999999999,0.79
-122.09266394509999,41.4537342469,-4.42,5.28,-1.54,0.15,0.18000000000000002,0.7200000000000001
-122.09266391580002,41.453734263200005,-4.42,5.28,-1.54,0.15,0.18000000000000002,0.7200000000000001
-122.06767815330002,41.4095921838,-4.43,5.68,-0.8300000000000001,0.15,0.13999999999999999,0.73
-122.06767814880001,41.4095921926,-4.43,5.68,-0.8300000000000001,0.15,0.13999999999999999,0.73
-122.312670793,41.463598743,-3.79,6.1000000000000005,-0.64,0.13999999999999999,0.11,0.75
-122.31267076820001,41.4635987456,-3.79,6.1000000000000005,-0.64,0.13999999999999999,0.11,0.75
-122.1529229827,41.5319404483,-3.81,5.859999999999999,-1.35,0.16,0.13999999999999999,1.01
-122.15292302259999,41.5319404595,-3.81,5.859999999999999,-1.35,0.16,0.13999999999999999,1.01
-122.1529230164,41.5319404603,-3.81,5.859999999999999,-1.35,0.16,0.13999999999999999,1.01
-121.4959053437,40.4731968137,-6.01,7.490000000000001,-7.4,0.2,0.21000000000000002,0.7200000000000001
-121.4959053547,40.4731968841,-6.01,7.490000000000001,-7.4,0.2,0.21000000000000002,0.7200000000000001
-121.4959053606,40.4731968855,-6.01,7.490000000000001,-7.4,0.2,0.21000000000000002,0.7200000000000001
-121.49590537259999,40.473196892,-6.01,7.490000000000001,-7.4,0.2,0.21000000000000002,0.7200000000000001
-121.49590538130002,40.473196885300005,-6.01,7.490000000000001,-7.4,0.2,0.21000000000000002,0.7200000000000001
-121.52575505889999,40.4561290007,-4.7299999999999995,9.12,-5.88,0.2,0.44,1.8100000000000003
-121.52575504759997,40.4561289759,-4.7299999999999995,9.12,-5.88,0.2,0.44,1.8100000000000003
-121.52575504889998,40.4561290113,-4.7299999999999995,9.12,-5.88,0.2,0.44,1.8100000000000003
-121.52575505599998,40.4561290015,-4.7299999999999995,9.12,-5.88,0.2,0.44,1.8100000000000003
-121.51450991549999,40.465346424,-5.4399999999999995,8.21,-6.909999999999999,0.24,0.37,1.42
-121.51450993310002,40.4653465251,-5.4399999999999995,8.21,-6.909999999999999,0.24,0.37,1.42
-121.51450994419997,40.4653465177,-5.4399999999999995,8.21,-6.909999999999999,0.24,0.37,1.42
-121.46744114240002,40.4658277307,-9.4,8.75,-7.95,0.41,1.35,3.14
-121.46744112169998,40.4658277143,-9.4,8.75,-7.95,0.41,1.35,3.14
-121.46307770709998,40.5089945531,-8.83,4.3100000000000005,-5.58,0.09000000000000001,0.1,0.5099999999999999
-121.46307770200002,40.5089945546,-8.84,4.3100000000000005,-5.58,0.09000000000000001,0.1,0.5099999999999999
-121.60378693110002,40.4921254013,-5.720000000000001,6.82,-2.8600000000000003,0.18999999999999997,0.2,1.21
-121.6037869287,40.492125396700004,-5.720000000000001,6.82,-2.8600000000000003,0.18999999999999997,0.2,1.21
-121.57719696919997,40.5399060338,-5.91,5.029999999999999,-2.65,0.22999999999999998,0.16,1.23
-121.57719698150001,40.539906006399995,-5.91,5.029999999999999,-2.65,0.22999999999999998,0.16,1.23
-121.57719695189999,40.5399060048,-5.91,5.029999999999999,-2.65,0.22999999999999998,0.16,1.23
-121.42820908499999,40.4091421271,-9.28,9.969999999999999,-4.9399999999999995,0.27,0.16999999999999998,0.91
-121.42820904999999,40.4091421197,-9.28,9.969999999999999,-4.9399999999999995,0.27,0.16999999999999998,0.91
-121.5069382696,41.711570831799996,-3.84,4.62,-0.91,0.1,0.11,0.58
-121.50693831320001,41.711570862600006,-3.84,4.63,-0.91,0.1,0.11,0.58
-121.50693830490002,41.7115708711,-3.84,4.62,-0.91,0.1,0.11,0.58
-121.61301512970002,41.5858240168,-2.78,5.63,-4.2,0.15,0.12,0.42000000000000004
-121.6130151125,41.5858240294,-2.78,5.63,-4.2,0.15,0.12,0.42000000000000004
-121.4899863162,41.6163230732,-5.21,4.54,-2.68,0.11,0.12,0.89
-121.48998630860001,41.616323075100006,-5.21,4.54,-2.68,0.11,0.12,0.89
-118.724776937,37.3804270226,-6.590000000000001,8.45,2.5300000000000002,0.57,0.63,0.9400000000000001
-118.7247768716,37.3804269861,-6.590000000000001,8.45,2.5300000000000002,0.57,0.63,0.9400000000000001
-118.56106945990001,37.4394779175,-6.58,7.46,0.63,0.16999999999999998,0.33,1.46
-118.56106944360002,37.4394778856,-6.58,7.46,0.63,0.16999999999999998,0.33,1.46
-119.74560689169999,37.0888960819,-9.350000000000001,9.74,1.2,0.12,0.15,1.2
-119.745606893,37.0888960845,-9.350000000000001,9.74,1.2,0.12,0.15,1.2
-118.14669667869998,37.2805296358,-5.670000000000001,5.26,-0.2,0.13999999999999999,0.12,0.9
-118.14669667919998,37.2805296171,-5.670000000000001,5.26,-0.2,0.13999999999999999,0.12,0.9
-118.46677339179999,37.2735795905,-7.640000000000001,7.609999999999999,0.47000000000000003,0.15,0.18000000000000002,1.1099999999999999
-118.46677335509997,37.273579581,-7.640000000000001,7.609999999999999,0.47000000000000003,0.15,0.18000000000000002,1.1099999999999999
-119.09606144700001,34.2630831205,-28.139999999999997,28.8,-10.01,1.08,0.47000000000000003,1.96
-119.09606155590001,34.263083114699995,-28.139999999999997,28.8,-10.01,1.08,0.47000000000000003,1.96
-119.09606148740002,34.2630830982,-28.139999999999997,28.8,-10.01,1.08,0.47000000000000003,1.96
-120.82825044919997,41.359197882,-4.41,4.82,-0.62,0.12,0.13999999999999999,0.66
-120.8282504647,41.3591978714,-4.41,4.82,-0.62,0.12,0.13999999999999999,0.66
-120.8282504561,41.3591978761,-4.41,4.82,-0.62,0.12,0.13999999999999999,0.66
-120.47276227580002,41.3325155943,-4.25,4.4799999999999995,-0.04,0.11,0.1,0.25
-123.89136974689998,43.3925002629,2.91,9.0,-0.39,0.18999999999999997,0.21000000000000002,0.55
-123.89136977330003,43.3925002548,2.91,9.0,-0.39,0.18999999999999997,0.21000000000000002,0.55
-123.8913697939,43.392500233199996,2.91,9.0,-0.39,0.18999999999999997,0.21000000000000002,0.55
-124.4132969021,42.442016941300004,4.11,12.200000000000001,1.23,0.13,0.16,0.37
-124.41329690900002,42.442016916,4.11,12.200000000000001,1.23,0.13,0.16,0.37
-124.41329688580001,42.4420169316,4.11,12.200000000000001,1.23,0.13,0.16,0.37
-124.29325642310002,42.0766359382,2.08,10.98,1.9100000000000001,0.27,0.15,0.5099999999999999
-124.29325647119998,42.0766359574,2.08,10.98,1.9100000000000001,0.27,0.15,0.5099999999999999
-124.2932564493,42.076635932100004,2.08,10.98,1.9100000000000001,0.27,0.15,0.5099999999999999
-123.23099884509998,42.6916107135,-0.61,7.5,0.7,0.16999999999999998,0.16,0.45999999999999996
-123.23099885459999,42.6916107216,-0.61,7.5,0.7,0.16999999999999998,0.16,0.45999999999999996
-123.2309988554,42.6916107183,-0.61,7.5,0.7,0.16999999999999998,0.16,0.45999999999999996
-123.2309987946,42.69161073,-0.61,7.5,0.7,0.16999999999999998,0.16,0.45999999999999996
-121.8801279862,42.579830781,-1.6,5.3100000000000005,-1.09,0.11,0.16999999999999998,0.82
-121.8801279896,42.5798307863,-1.6,5.3100000000000005,-1.09,0.11,0.16999999999999998,0.82
-121.88012800119998,42.579830822800005,-1.6,5.3100000000000005,-1.09,0.11,0.16999999999999998,0.82
-122.60963536740002,42.7271427557,-0.85,6.01,0.06999999999999999,0.15,0.15,0.6
-122.60963537689997,42.7271427912,-0.85,6.01,0.06999999999999999,0.15,0.15,0.6
-122.6096353705,42.7271427844,-0.85,6.01,0.06999999999999999,0.15,0.15,0.6
-119.6587015968,42.5460815291,-2.15,2.67,0.03,0.1,0.11,0.37
-117.72543001540001,42.020200049,-2.35,1.2,0.16,0.15,0.13,0.27999999999999997
-116.59597653630001,33.5981961433,-17.98,19.689999999999998,0.03,0.22999999999999998,0.24,0.96
-116.59597651509998,33.5981959856,-17.98,19.689999999999998,0.03,0.22999999999999998,0.24,0.96
-116.53102221630002,33.5574747883,-17.21,19.349999999999998,0.35,0.16999999999999998,0.18000000000000002,0.64
-116.53102223279998,33.5574746437,-17.21,19.349999999999998,0.35,0.16999999999999998,0.18000000000000002,0.64
-116.60257416339999,33.4955444441,-20.2,21.56,0.8400000000000001,0.24,0.16,0.66
-116.6025741746,33.4955444745,-20.2,21.56,0.8400000000000001,0.24,0.16,0.66
-116.60257423409999,33.4955444035,-20.2,21.56,0.8400000000000001,0.24,0.16,0.66
-115.5084058905,32.8293844107,-11.76,22.06,3.07,0.29,0.2,0.52
-115.50840554619998,32.8293830889,-11.76,22.06,3.07,0.29,0.2,0.52
-115.5084055641,32.8293831513,-11.76,22.06,3.07,0.29,0.2,0.52
-115.50840552790001,32.829383156999995,-11.76,22.06,3.07,0.29,0.2,0.52
-121.07155820290001,37.6989828035,-10.8,8.25,2.64,0.2,0.18999999999999997,0.89
-121.07155818200002,37.6989828149,-10.8,8.25,2.64,0.2,0.18999999999999997,0.89
-120.2161923354,35.6938211173,-17.87,22.619999999999997,5.09,0.26,0.16,0.85
-120.21619228419999,35.6938211176,-17.87,22.619999999999997,5.09,0.26,0.16,0.85
-122.4204562857,41.830816556799995,-2.97,6.19,-0.27999999999999997,0.22999999999999998,0.13999999999999999,0.52
-122.42045625880002,41.8308165253,-2.97,6.19,-0.27999999999999997,0.22999999999999998,0.13999999999999999,0.52
-122.4204562756,41.8308165366,-2.97,6.19,-0.27999999999999997,0.22999999999999998,0.13999999999999999,0.52
-122.4204562024,41.8308165347,-2.97,6.19,-0.27999999999999997,0.22999999999999998,0.13999999999999999,0.52
-123.98078957319998,41.8454858176,0.44,10.68,1.7100000000000002,0.21000000000000002,0.2,0.79
-123.98078954830001,41.8454857488,0.44,10.68,1.7100000000000002,0.21000000000000002,0.2,0.79
-123.98078954419998,41.8454857356,0.44,10.68,1.7100000000000002,0.21000000000000002,0.2,0.79
-123.98078952110001,41.8454857253,0.44,10.68,1.7100000000000002,0.21000000000000002,0.2,0.79
-121.5808335818,36.7994784827,-26.419999999999998,33.56,0.32,0.22,0.16,1.17
-121.5808336183,36.799478483200005,-26.430000000000003,33.56,0.32,0.22,0.16,1.17
-121.47876462279999,36.744337816999995,-27.23,34.61,0.27999999999999997,0.27,0.21000000000000002,1.34
-121.4787648478,36.7443378973,-27.23,34.61,0.27999999999999997,0.27,0.21000000000000002,1.34
-121.4787648139,36.744337876100005,-27.23,34.61,0.27999999999999997,0.27,0.21000000000000002,1.34
-120.47172945189999,35.9465892673,-11.42,18.419999999999998,3.3299999999999996,0.2,0.22,0.78
-120.4717294895,35.946589253,-11.42,18.419999999999998,3.3299999999999996,0.2,0.22,0.78
-120.5153777932,35.9291503006,-23.169999999999998,31.189999999999998,1.09,0.33999999999999997,0.26,1.4400000000000002
-120.51537779150001,35.9291502731,-23.169999999999998,31.189999999999998,1.09,0.33999999999999997,0.26,1.4400000000000002
-120.51537777479999,35.9291502792,-23.169999999999998,31.189999999999998,1.09,0.33999999999999997,0.26,1.4400000000000002
-123.57313053439998,40.4787545036,-6.8500000000000005,9.290000000000001,0.86,0.44,0.21000000000000002,1.1099999999999999
-123.57313046889999,40.4787544958,-6.8500000000000005,9.290000000000001,0.86,0.44,0.21000000000000002,1.1099999999999999
-123.57313048720002,40.4787545115,-6.8500000000000005,9.299999999999999,0.86,0.44,0.21000000000000002,1.1099999999999999
-122.96375722089999,39.8456808217,-10.42,7.6499999999999995,0.45999999999999996,0.22999999999999998,0.22999999999999998,0.8
-122.9637572243,39.8456808161,-10.42,7.6499999999999995,0.45999999999999996,0.22999999999999998,0.22999999999999998,0.8
-116.148125929,34.508124404600004,-0.88,4.18,1.1,0.52,0.21000000000000002,0.43
-116.14812599619998,34.5081242834,-0.88,4.18,1.1,0.52,0.21000000000000002,0.43
-116.59252712259999,33.537294441,-18.82,21.15,-0.57,0.21000000000000002,0.2,0.8300000000000001
-118.3063511387,33.9276500033,-24.830000000000002,28.43,1.17,0.43,0.32,0.44
-118.34906941770001,34.0216918745,-25.490000000000002,30.489999999999995,1.57,0.16999999999999998,0.8,0.5599999999999999
-118.62145487240002,34.8360209027,-14.3,17.069999999999997,0.41,0.16999999999999998,0.16,0.6
-119.2367553716,35.7439007373,-12.709999999999999,11.870000000000001,-51.739999999999995,0.27999999999999997,0.4,8.790000000000001
-119.23671856669998,35.7439582978,-12.68,12.149999999999999,-52.07000000000001,0.33,0.57,8.870000000000001
-118.0166066264,35.1524326988,-8.43,13.89,0.13,0.2,0.16,0.57
-118.0165347695,35.152500302,-8.200000000000001,13.63,-0.08,0.18000000000000002,0.16,0.58
-124.0539443573,42.861852726,13.559999999999999,9.37,-27.96,4.88,6.11,19.040000000000003
-117.0317813657,33.389018765799996,-26.489999999999995,26.21,0.16999999999999998,0.5,0.32,0.95
-121.27241389099999,35.7089553223,-27.630000000000003,36.48,-1.78,0.16,0.18000000000000002,0.93
-117.9225731793,34.5082285505,-16.22,18.27,2.58,0.24,0.18000000000000002,0.75
-117.92257319060002,34.508228537600004,-16.22,18.27,2.58,0.24,0.18000000000000002,0.75
-120.75859594209999,36.1869078548,-9.799999999999999,10.81,3.8200000000000003,0.77,0.88,3.53
-120.76684280970002,36.1805331707,-28.17,32.87,0.33999999999999997,0.75,0.8300000000000001,3.7
-116.68637169689998,36.9018133536,-2.71,1.79,-0.66,0.1,0.11,0.33
-116.68637169279998,36.901813348400005,-2.71,1.79,-0.66,0.1,0.11,0.33
-116.6863716968,36.9018133014,-2.71,1.79,-0.66,0.1,0.11,0.33
-116.68637168599997,36.9018132754,-2.71,1.79,-0.66,0.1,0.11,0.33
-117.69447947750001,34.9254243828,-8.68,13.819999999999999,0.21000000000000002,0.13,0.1,0.45
-117.69447974069999,34.925424466399996,-8.68,13.819999999999999,0.21000000000000002,0.13,0.1,0.45
-117.69447973659999,34.9254244433,-8.68,13.819999999999999,0.21000000000000002,0.13,0.11,0.45
-117.69447973160001,34.9254244436,-8.68,13.819999999999999,0.21000000000000002,0.13,0.11,0.45
-120.54156011599997,35.9452416605,-22.13,31.24,1.61,0.16,0.16999999999999998,0.9199999999999999
-120.54156014990002,35.9452415715,-22.13,31.24,1.61,0.16,0.16999999999999998,0.9199999999999999
-120.54156019599998,35.9452416031,-22.13,31.24,1.61,0.16,0.16999999999999998,0.9199999999999999
-120.54156036979998,35.9452414621,-22.13,31.24,1.61,0.16,0.16999999999999998,0.9199999999999999
-120.5415615229,35.9452419422,-22.13,31.24,1.61,0.16,0.16999999999999998,0.9199999999999999
-120.5415615041,35.9452419005,-22.13,31.24,1.61,0.16,0.16999999999999998,0.9199999999999999
-118.2329062302,34.071562434200004,-24.7,24.72,0.54,0.18000000000000002,0.33,0.97
-118.2329062995,34.071562463,-24.7,24.72,0.54,0.18000000000000002,0.33,0.97
-118.23290637669999,34.0715624772,-24.7,24.72,0.54,0.18000000000000002,0.33,0.97
-118.15368903000001,33.9026366441,-26.38,27.130000000000003,-0.47000000000000003,0.13999999999999999,0.16999999999999998,1.25
-118.15368899770002,33.9026366239,-26.38,27.130000000000003,-0.47000000000000003,0.13999999999999999,0.16999999999999998,1.25
-118.15368904179999,33.9026366552,-26.38,27.130000000000003,-0.47000000000000003,0.13999999999999999,0.16,1.25
-118.15368903610002,33.902636632800004,-26.38,27.130000000000003,-0.47000000000000003,0.13999999999999999,0.16999999999999998,1.25
-116.92374840990001,33.6871337127,-21.64,23.36,1.3599999999999999,0.33999999999999997,0.32,0.75
-116.11984150830003,36.5796435467,-2.29,1.42,-0.95,0.1,0.11,0.33999999999999997
-116.11984150130002,36.579643544899994,-2.29,1.42,-0.95,0.1,0.11,0.33999999999999997
-116.11984151869999,36.5796434691,-2.29,1.42,-0.95,0.1,0.11,0.33999999999999997
-116.11984150740003,36.5796434445,-2.29,1.42,-0.95,0.1,0.11,0.33999999999999997
-120.47843651069999,35.9199133505,-18.52,28.45,2.58,0.89,0.8300000000000001,0.97
-120.47843670830002,35.9199133713,-18.52,28.45,2.58,0.89,0.8300000000000001,0.97
-120.4784368414,35.9199132923,-18.52,28.45,2.58,0.89,0.8300000000000001,0.97
-120.47843838930001,35.9199138529,-18.52,28.45,2.58,0.89,0.8300000000000001,0.97
-120.4784385118,35.9199138101,-18.52,28.45,2.58,0.89,0.8300000000000001,0.97
-117.18209100029998,33.8357287662,-21.35,23.76,0.78,0.13999999999999999,0.13,0.43
-117.18209093990001,33.8357289606,-21.35,23.76,0.78,0.13999999999999999,0.13,0.43
-117.18209092270001,33.8357289387,-21.35,23.76,0.78,0.13999999999999999,0.13,0.43
-117.1820909434,33.8357288841,-21.35,23.76,0.78,0.13999999999999999,0.13,0.43
-116.49399366680001,33.8192382887,-13.030000000000001,16.47,0.16,0.12,0.21000000000000002,0.54
-116.49399349540002,33.8192387804,-13.030000000000001,16.47,0.16,0.12,0.21000000000000002,0.54
-116.4939934871,33.8192385882,-13.030000000000001,16.47,0.16,0.13,0.21000000000000002,0.54
-116.4939934866,33.8192386091,-13.030000000000001,16.47,0.16,0.13,0.21000000000000002,0.54
-116.49399348860001,33.8192386552,-13.030000000000001,16.47,0.16,0.13,0.21000000000000002,0.54
-117.80709365060002,34.0917672118,-23.47,23.040000000000003,-0.52,0.11,0.1,0.55
-117.80709366689999,34.0917671982,-23.47,23.040000000000003,-0.52,0.11,0.1,0.55
-117.80709364890001,34.0917671849,-23.47,23.040000000000003,-0.52,0.11,0.1,0.55
-123.01872236259999,37.9961787098,-25.45,36.55,-0.53,0.12,0.12,0.27
-123.01872236009999,37.996178708,-25.45,36.55,-0.53,0.12,0.12,0.27
-123.01872236900002,37.996178712399995,-25.45,36.55,-0.53,0.12,0.12,0.27
-123.01872236400001,37.996178717199996,-25.45,36.55,-0.53,0.12,0.12,0.27
-123.01872235549999,37.996178715,-25.45,36.55,-0.53,0.12,0.12,0.27
-124.25519922819998,41.7827424354,3.3200000000000003,11.790000000000001,2.34,0.16,0.12,0.39
-124.2551991343,41.7827424507,3.3200000000000003,11.790000000000001,2.34,0.16,0.12,0.39
-124.25519912759998,41.7827424551,3.3200000000000003,11.790000000000001,2.34,0.16,0.12,0.39
-124.25519913790001,41.7827424692,3.3200000000000003,11.790000000000001,2.34,0.16,0.12,0.39
-124.25519913509999,41.782742437399996,3.3200000000000003,11.790000000000001,2.34,0.16,0.12,0.39
-124.2551991386,41.7827424495,3.3200000000000003,11.790000000000001,2.34,0.16,0.12,0.39
-118.40425816689998,33.7432990338,-27.08,28.789999999999996,0.54,0.13999999999999999,0.13999999999999999,0.31
-118.4042582155,33.743299232800005,-27.08,28.789999999999996,0.54,0.13999999999999999,0.13999999999999999,0.31
-118.40425828080001,33.7432992665,-27.08,28.789999999999996,0.54,0.13999999999999999,0.13999999999999999,0.31
-118.40425825119999,33.743299276900004,-27.08,28.789999999999996,0.54,0.13999999999999999,0.13999999999999999,0.31
-118.3721672979,33.7794567041,-27.72,29.5,1.23,0.13999999999999999,0.15,0.63
-118.37216730680001,33.7794567213,-27.72,29.5,1.23,0.13999999999999999,0.15,0.63
-118.37216725319999,33.7794567563,-27.72,29.5,1.23,0.13999999999999999,0.15,0.63
-118.3721672305,33.7794567544,-27.72,29.5,1.23,0.13999999999999999,0.15,0.63
-118.37216727200001,33.7794567256,-27.72,29.5,1.23,0.13999999999999999,0.15,0.63
-118.37216724639998,33.7794567331,-27.72,29.5,1.23,0.13999999999999999,0.15,0.63
-118.3205909841,33.7738655147,-26.869999999999997,29.230000000000004,-0.29,0.16999999999999998,0.13,0.33999999999999997
-118.32059099840001,33.7738655222,-26.869999999999997,29.230000000000004,-0.29,0.16999999999999998,0.13,0.33999999999999997
-118.32059103009999,33.7738655675,-26.869999999999997,29.230000000000004,-0.29,0.16999999999999998,0.13,0.33999999999999997
-118.32059107,33.7738655717,-26.869999999999997,29.230000000000004,-0.29,0.16999999999999998,0.13,0.33999999999999997
-121.1373500713,36.1610685921,-27.71,33.97,0.74,0.16999999999999998,0.21000000000000002,0.79
-121.13735004740002,36.1610686348,-27.71,33.97,0.74,0.16999999999999998,0.21000000000000002,0.79
-121.1374860469,36.1611606545,-27.610000000000003,34.51,0.61,0.63,0.5900000000000001,2.8800000000000003
-121.137486051,36.1611605313,-27.610000000000003,34.51,0.61,0.63,0.5900000000000001,2.8800000000000003
-121.13748610389999,36.1611605571,-27.610000000000003,34.51,0.61,0.63,0.5900000000000001,2.8800000000000003
-118.24481516,34.6286825475,-15.84,18.84,0.7,0.13999999999999999,0.13,0.42000000000000004
-118.24481535189997,34.6286825735,-15.84,18.84,0.7,0.13999999999999999,0.13,0.42000000000000004
-118.244815372,34.6286825851,-15.84,18.84,0.7,0.13999999999999999,0.13,0.42000000000000004
-118.24481534950002,34.6286825736,-15.84,18.84,0.7,0.13999999999999999,0.13,0.42000000000000004
-120.9444294091,39.974554912399995,-7.909999999999998,6.92,1.15,0.15,0.15,0.6
-120.94442943009997,39.974554942800005,-7.909999999999998,6.92,1.15,0.15,0.15,0.6
-120.94442945040001,39.9745549492,-7.909999999999998,6.92,1.15,0.15,0.15,0.6
-120.94442944189998,39.9745549286,-7.909999999999998,6.92,1.15,0.15,0.15,0.6
-120.94442947159999,39.9745549202,-7.909999999999998,6.92,1.15,0.15,0.15,0.6
-120.9444294802,39.9745549276,-7.909999999999998,6.92,1.15,0.15,0.15,0.6
-120.94442942730001,39.974554965500005,-7.909999999999998,6.92,1.15,0.15,0.15,0.6
-116.15145672169999,34.683140672600004,-3.37,1.9300000000000002,1.1800000000000002,0.32,0.32,0.9199999999999999
-117.6833505605,35.3387156609,-6.490000000000001,11.979999999999999,-0.08,0.13999999999999999,0.13999999999999999,0.6900000000000001
-117.68335052919997,35.3387156349,-6.490000000000001,11.979999999999999,-0.08,0.13999999999999999,0.13999999999999999,0.6900000000000001
-117.68335052610001,35.3387156136,-6.490000000000001,11.979999999999999,-0.08,0.13999999999999999,0.13999999999999999,0.6900000000000001
-117.68335058029999,35.3387156421,-6.490000000000001,11.979999999999999,-0.08,0.13999999999999999,0.13999999999999999,0.6900000000000001
-119.8286677541,36.7591272721,-9.05,10.07,-5.57,0.25,0.26,1.82
-119.828667793,36.7591272777,-9.05,10.07,-5.56,0.25,0.26,1.82
-119.8286677445,36.7591272648,-9.05,10.07,-5.57,0.25,0.26,1.82
-119.7199994611,34.4999837839,-29.07,29.36,0.55,0.13999999999999999,0.32,0.61
-119.7199994652,34.4999837775,-29.07,29.36,0.55,0.13999999999999999,0.32,0.61
-119.7199994961,34.4999837732,-29.07,29.36,0.55,0.13999999999999999,0.32,0.61
-117.5864762768,33.444144984299996,-33.31999999999999,32.93,-3.12,2.8800000000000003,1.97,6.0200000000000005
-116.6246874702,34.643941605,-7.57,8.51,1.23,0.21000000000000002,0.12,0.45
-116.62468749229998,34.6439416029,-7.57,8.51,1.23,0.21000000000000002,0.12,0.45
